headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.note#text|metadata.mods.note.0|metadata.mods.note.1|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInfo.recordContentSource.1|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0.namenamePart|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.geographic#text|metadata.mods.subject.2.geographic@authority|metadata.mods.subject.2.geographic@valueURI|metadata.mods.subject.2geographic|metadata.mods.subject.3.cartographicscoordinates|metadata.mods.subject.3.geographic#text|metadata.mods.subject.3.geographic@authority|metadata.mods.subject.3.geographic@valueURI|metadata.mods.subject.3geographic|metadata.mods.subject.4.cartographicscoordinates|metadata.mods.subject.4geographic|metadata.mods.subject.5.cartographicscoordinates|metadata.mods.subject.5.geographic#text|metadata.mods.subject.5.geographic@authority|metadata.mods.subject.5.geographic@valueURI|metadata.mods.titleInfo.0title|metadata.mods.titleInfo.1@type|metadata.mods.titleInfo.1title|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2019-04-24T02:01:15Z|smhc_14024|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1977|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A14024|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A14024/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1977|1977|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1977|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1977 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1977: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_16658|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_2011|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16658|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16658/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|2011|2011|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_2011|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |2011 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 2011: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10016|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0017|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10016|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10016/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |1/22/1928|1928-01-22|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0017|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |Rich Mountain (Tenn.)|    |    |    |    |Luke, Mount (Tenn.)|35.68342, -83.79351|Sunshine (Tenn.)|    |    |    |    |    |    |    |Rich Mt. from Mt. Luke at Sunshine Jan 22-1928(image number 25)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_14247|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1980|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A14247|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A14247/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1980|1980|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1980|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1980 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1980: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10036|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0037|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10036|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10036/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |5/18-19/1929|1929-05-18|edtf|yes|start|1929-05-19|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0037|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.60954, -83.47794|    |    |    |Sugarland Mountain (Tenn.)|35.63648, -83.46266|    |    |    |Bearpen Hollow (Tenn.)|    |    |    |    |    |    |    |    |    |Sugarland Mt. from Bear Pen Hollow Trail May 18-19-1929 (image number 257)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_10083|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0084|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10083|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10083/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |4/12/1931|1931-04-12|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0084|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.62092, -83.67739|    |    |    |Tremont (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Wreck on Little River Lumber Co. above Tremont on April 10-1931 Picture taken on April 12-1931. 2 engines and seven cars (image number 719).|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_16500|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_2009|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16500|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16500/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|2009|2009|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_2009|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |2009 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 2009: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10064|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0065|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10064|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10064/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |2/15/1931|1931-02-15|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0065|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.52064, -83.86601|    |    |    |Gregory Bald (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Looking back over State Line from Gregory Bald Feb 15-1931 (image number 673)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_15037|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1990|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A15037|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A15037/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1990|1990|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1990|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1990 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1990: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_16828|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_2013|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16828|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16828/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|2013|2013|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_2013|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |2013 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 2013: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10057|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0058|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10057|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10057/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |2/15/1931|1931-02-15|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0058|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.49258, -83.97935|    |    |    |Calderwood Dam (Tenn.)|35.47425, -83.91546|    |    |    |Deals Gap (Tenn.)|    |TN Highway 129|    |    |    |    |    |    |    |View of Calderwood Dam with Mt. of North Carolina in background taken from state Highway on way to Deal Gap. Feb 15-1931 (image number 665)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_13672|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1974|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13672|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13672/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1974|1974|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1974|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1974 Handbook of the Smoky Mountains Hiking Club|alternative|50th Anniversary Handbook 1974: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10082|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0083|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10082|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10082/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |4/11-12/1931|1931-04-11|edtf|yes|start|1931-04-12|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0083|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.61759, -83.66934|    |    |    |Thunderhead Prong (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Along Thunderhead Prong on way to Thunderhead April 11-12-1931 (image number 718)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_14466|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1983|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A14466|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A14466/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1983|1983|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1983|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1983 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1983: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_16346|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_2007|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16346|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16346/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|2007|2007|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_2007|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |2007 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 2007: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_15973|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_2002|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A15973|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A15973/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|2002|2002|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_2002|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |2002 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 2002: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
